"ID","Date_ID","BibTexKey","ContentType"
8298,"Gif-A-92332","DaugasRaynal.1989NEoNAMaroc","D"
8301,"KN-5384","IbouhoutenZielhofer.2010ArchAlluv","D"
8304,"KIA-31001/1","CalPal","D"
8305,"KIA-31001/1","LinstadterBroich.2016Defin","D"
8306,"KIA-31001/1","LinstadterMedved.2012Alboran","D"
8307,"KIA-31001/1","LinstadterAschrafi.2012Fluss","D"
8308,"KIA-31001/1","Linstadter.2011EpiNeotran","D"
8309,"KIA-31001/1","Linstadter.2010RecRec","D"
8310,"KIA-31001/1","IbouhoutenZielhofer.2010ArchAlluv","D"
8311,"KIA-31001/1","Linstadter.2008Transit","D"
8314,"KIA-31001/2","CalPal","D"
8315,"KIA-31001/2","LinstadterBroich.2016Defin","D"
8316,"KIA-31001/2","LinstadterAschrafi.2012Fluss","D"
8319,"KIA-31002","CalPal","D"
8320,"KIA-31002","LinstadterBroich.2016Defin","D"
8321,"KIA-31002","LinstadterMedved.2012Alboran","D"
8322,"KIA-31002","LinstadterAschrafi.2012Fluss","D"
8323,"KIA-31002","Linstadter.2011EpiNeotran","D"
8324,"KIA-31002","Linstadter.2010RecRec","D"
8325,"KIA-31002","IbouhoutenZielhofer.2010ArchAlluv","D"
8326,"KIA-31002","Linstadter.2008Transit","D"
8329,"KIA-31008/1","CalPal","D"
8330,"KIA-31008/1","LinstadterBroich.2016Defin","D"
8331,"KIA-31008/1","LinstadterMedved.2012Alboran","D"
8332,"KIA-31008/1","LinstadterAschrafi.2012Fluss","D"
8333,"KIA-31008/1","Linstadter.2011EpiNeotran","D"
8334,"KIA-31008/1","Linstadter.2010RecRec","D"
8335,"KIA-31008/1","Linstadter.2008Transit","D"
8338,"KIA-31008/2","CalPal","D"
8339,"KIA-31008/2","LinstadterBroich.2016Defin","D"
8340,"KIA-31008/2","LinstadterAschrafi.2012Fluss","D"
8343,"KIA-31003","CalPal","D"
8344,"KIA-31003","LinstadterBroich.2016Defin","D"
8345,"KIA-31003","LinstadterMedved.2012Alboran","D"
8346,"KIA-31003","LinstadterAschrafi.2012Fluss","D"
8347,"KIA-31003","Linstadter.2011EpiNeotran","D"
8348,"KIA-31003","Linstadter.2010RecRec","D"
8349,"KIA-31003","IbouhoutenZielhofer.2010ArchAlluv","D"
8350,"KIA-31003","Linstadter.2008Transit","D"
8353,"KIA-31007/2","CalPal","D"
8354,"KIA-31007/2","LinstadterBroich.2016Defin","D"
8355,"KIA-31007/2","LinstadterEiwanger.2012Human","D"
8356,"KIA-31007/2","LinstadterMedved.2012Alboran","D"
8357,"KIA-31007/2","LinstadterAschrafi.2012Fluss","D"
8358,"KIA-31007/2","Linstadter.2011EpiNeotran","D"
8361,"KIA-31007/1","CalPal","D"
8362,"KIA-31007/1","LinstadterBroich.2016Defin","D"
8363,"KIA-31007/1","LinstadterEiwanger.2012Human","D"
8364,"KIA-31007/1","LinstadterAschrafi.2012Fluss","D"
8365,"KIA-31007/1","IbouhoutenZielhofer.2010ArchAlluv","D"
8366,"KIA-31007/1","Linstadter.2008Transit","D"
8369,"KIA-39292","CalPal","D"
8370,"KIA-39292","LinstadterBroich.2016Defin","D"
8371,"KIA-39292","LinstadterEiwanger.2012Human","D"
8372,"KIA-39292","LinstadterMedved.2012Alboran","D"
8373,"KIA-39292","LinstadterAschrafi.2012Fluss","D"
8374,"KIA-39292","Linstadter.2011EpiNeotran","D"
8377,"KIA-39293","CalPal","D"
8378,"KIA-39293","LinstadterKehl.2016Chrono","D"
8379,"KIA-39293","LinstadterBroich.2016Defin","D"
8380,"KIA-39293","LinstadterEiwanger.2012Human","D"
8381,"KIA-39293","LinstadterAschrafi.2012Fluss","D"
8382,"KIA-39293","Linstadter.2011EpiNeotran","D"
8385,"KIA-31004","LinstadterAschrafi.2012Fluss","D"
8386,"KIA-31004","IbouhoutenZielhofer.2010ArchAlluv","D"
8389,"Erl-5888","ZielhoferLinstadter.2006Short","D"
8392,"KIA-38792","LinstadterAschrafi.2012Fluss","D"
8395,"KIA-38793","LinstadterAschrafi.2012Fluss","D"
8398,"KIA-39287","LinstadterBroich.2016Defin","D"
8399,"KIA-39287","LinstadterMedved.2012Alboran","D"
8400,"KIA-39287","LinstadterAschrafi.2012Fluss","D"
8401,"KIA-39287","Linstadter.2011EpiNeotran","D"
8404,"KIA-39288","CalPal","D"
8405,"KIA-39288","LinstadterBroich.2016Defin","D"
8406,"KIA-39288","LinstadterEiwanger.2012Human","D"
8407,"KIA-39288","LinstadterMedved.2012Alboran","D"
8408,"KIA-39288","LinstadterAschrafi.2012Fluss","D"
8409,"KIA-39288","Linstadter.2011EpiNeotran","D"
8412,"KIA-39290","LinstadterAschrafi.2012Fluss","D"
8415,"KIA-39291","CalPal","D"
8416,"KIA-39291","LinstadterBroich.2016Defin","D"
8417,"KIA-39291","LinstadterMedved.2012Alboran","D"
8418,"KIA-39291","LinstadterAschrafi.2012Fluss","D"
8419,"KIA-39291","Linstadter.2011EpiNeotran","D"
8422,"KIA-39295","CalPal","D"
8423,"KIA-39295","LinstadterKehl.2016Chrono","D"
8424,"KIA-39295","LinstadterAschrafi.2012Fluss","D"
8425,"KIA-39295","Linstadter.2011EpiNeotran","D"
8428,"Ly-3000","Banadora","D"
8429,"Ly-3000","Daugas.2006Genemar0607","D"
8432,"Ly-3001","Banadora","D"
8433,"Ly-3001","Daugas.2006Genemar0607","D"
8436,"Ly-3087","CalPal","D"
8437,"Ly-3087","Linstadter.2016ClimMobi","D"
8438,"Ly-3087","ZielhoferLinstadter.2006Short","D"
8439,"Ly-3087","Daugas.2002NeolMaroc","D"
8440,"Ly-3087","DaugasRaynal.1999Synth","D"
8441,"Ly-3087","DaugasRaynal.1989NEoNAMaroc","D"
8442,"Ly-3087","DebenathDaugas.198384ActpaleoMa","D"
8445,"Ly-4096","CalPal","D"
8446,"Ly-4096","Linstadter.2016ClimMobi","D"
8447,"Ly-4096","ZielhoferLinstadter.2006Short","D"
8448,"Ly-4096","Daugas.2002NeolMaroc","D"
8449,"Ly-4096","DaugasRaynal.1989NEoNAMaroc","D"
8450,"Ly-4096","DebenathDaugas.198384ActpaleoMa","D"
8453,"Ly-4097","CalPal","D"
8454,"Ly-4097","Daugas.2002NeolMaroc","D"
8455,"Ly-4097","DaugasRaynal.1999Synth","D"
8456,"Ly-4097","DebenathDaugas.198384ActpaleoMa","D"
8459,"UQ-1557","CalPal","D"
8460,"UQ-1557","Linstadter.2016ClimMobi","D"
8461,"UQ-1557","ZielhoferLinstadter.2006Short","D"
8462,"UQ-1557","DaugasRaynal.1999Synth","D"
8463,"UQ-1557","DaugasRaynal.1989NEoNAMaroc","D"
8464,"UQ-1557","DebenathDaugas.198384ActpaleoMa","D"
8467,"UQ-1868","CalPal","D"
8468,"UQ-1868","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8469,"UQ-1868","BenMoussa.2008Ramma","D"
8470,"UQ-1868","ZielhoferLinstadter.2006Short","D"
8471,"UQ-1868","Daugas.2002NeolMaroc","D"
8472,"UQ-1868","DaugasRaynal.1999Synth","D"
8473,"UQ-1868","DebenathDaugas.198384ActpaleoMa","D"
8476,"Ly-1621","Banadora","D"
8479,"Poz-58937","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8480,"Poz-58937","TurekVintr.2016Neolit","D"
8483,"Poz-58936","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8484,"Poz-58936","TurekVintr.2016Neolit","D"
8487,"Poz-58938","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8488,"Poz-58938","TurekVintr.2016Neolit","D"
8491,"Ly-3179","Banadora","D"
8492,"Ly-3179","Daugas.2006Genemar0607","D"
8495,"Ly-3550","Banadora","D"
8496,"Ly-3550","Daugas.2006Genemar0607","D"
8499,"Ly-3821","CalPal","D"
8500,"Ly-3821","Jousse.2017AtlasMammal","Z"
8501,"Ly-3821","Linstadter.2016ClimMobi","D"
8502,"Ly-3821","BalloucheOuchaou.2012Neol","D"
8503,"Ly-3821","Linstadter.2010RecRec","D"
8504,"Ly-3821","OuchaouHossini.2008OsCafTeG","Z"
8505,"Ly-3821","Linstadter.2008Transit","D"
8506,"Ly-3821","DaugasELIdrissi.2008Marru","D"
8507,"Ly-3821","DaugasEldrissi.2008DonDoc","D"
8508,"Ly-3821","BenMoussa.2008Ramma","D"
8509,"Ly-3821","BartonBouzouggar.2008Hattab","D"
8510,"Ly-3821","vanWilligen.2006DieNeolNWMittel","D"
8511,"Ly-3821","BellverGarrdoBravoNieto.2003","D"
8512,"Ly-3821","DaugasRaynal.1999Synth","D"
8513,"Ly-3821","DaugasRaynal.1989NEoNAMaroc","D"
8516,"Ly-7287","CalPal","D"
8517,"Ly-7287","Jousse.2017AtlasMammal","Z"
8518,"Ly-7287","Linstadter.2016ClimMobi","D"
8519,"Ly-7287","LinstadterEiwanger.2012Human","D"
8520,"Ly-7287","OuchaouHossini.2008OsCafTeG","Z"
8521,"Ly-7287","Linstadter.2008Transit","D"
8522,"Ly-7287","BenMoussa.2008Ramma","D"
8523,"Ly-7287","DaugasRaynal.1999Synth","D"
8524,"Ly-7287","DaugasRaynal.1989NEoNAMaroc","D"
8527,"Ly-7288","CalPal","D"
8528,"Ly-7288","Jousse.2017AtlasMammal","Z"
8529,"Ly-7288","Linstadter.2016ClimMobi","D"
8530,"Ly-7288","BalloucheOuchaou.2012Neol","D"
8531,"Ly-7288","Linstadter.2010RecRec","D"
8532,"Ly-7288","OuchaouHossini.2008OsCafTeG","Z"
8533,"Ly-7288","Linstadter.2008Transit","D"
8534,"Ly-7288","BenMoussa.2008Ramma","D"
8535,"Ly-7288","BartonBouzouggar.2008Hattab","D"
8536,"Ly-7288","DaugasRaynal.1999Synth","D"
8537,"Ly-7288","DaugasRaynal.1989NEoNAMaroc","D"
8540,"Ly-7695","CalPal","D"
8541,"Ly-7695","Jousse.2017AtlasMammal","Z"
8542,"Ly-7695","Linstadter.2016ClimMobi","D"
8543,"Ly-7695","LinstadterEiwanger.2012Human","D"
8544,"Ly-7695","OuchaouHossini.2008OsCafTeG","Z"
8545,"Ly-7695","Linstadter.2008Transit","D"
8546,"Ly-7695","BenMoussa.2008Ramma","D"
8547,"Ly-7695","DaugasRaynal.1999Synth","D"
8548,"Ly-7695","DaugasRaynal.1989NEoNAMaroc","D"
8551,"Ly-971OxA","CalPal","D"
8552,"Ly-971OxA","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8553,"Ly-971OxA","Jousse.2017AtlasMammal","Z"
8554,"Ly-971OxA","Linstadter.2016ClimMobi","D"
8555,"Ly-971OxA","MoralePerez.2013OrAgriNWA","D"
8556,"Ly-971OxA","BalloucheOuchaou.2012Neol","D"
8557,"Ly-971OxA","OuchaouHossini.2008OsCafTeG","Z"
8558,"Ly-971OxA","Linstadter.2008Transit","D"
8559,"Ly-971OxA","DaugasEldrissi.2008DonDoc","D"
8560,"Ly-971OxA","Carvalho.2008Neolitzacao","D"
8561,"Ly-971OxA","BartonBouzouggar.2008Hattab","D"
8562,"Ly-971OxA","BalloucheMarinval.2003Palyno","D"
8563,"Ly-971OxA","DaugasRaynal.1989NEoNAMaroc","D"
8566,"Beta-331985","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8567,"Beta-331985","Martinez-SanchezVera-Rodriguez.2018.BeyAdo","D"
8568,"Beta-331985","Jousse.2017AtlasMammal","Z"
8569,"Beta-331985","MoralesPerez.2016SWAsia","D"
8570,"Beta-331985","OuchaouHossini.2008OsCafTeG","Z"
8573,"Beta-331986","Jousse.2017AtlasMammal","Z"
8574,"Beta-331986","MoralesPerez.2016SWAsia","D"
8575,"Beta-331986","OuchaouHossini.2008OsCafTeG","Z"
8578,"Beta-331987","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8579,"Beta-331987","Martinez-SanchezVera-Rodriguez.2018.BeyAdo","D"
8580,"Beta-331987","Jousse.2017AtlasMammal","Z"
8581,"Beta-331987","MoralesPerez.2016SWAsia","D"
8582,"Beta-331987","OuchaouHossini.2008OsCafTeG","Z"
8585,"Rabat-65","Jousse.2017AtlasMammal","Z"
8586,"Rabat-65","Linstadter.2016ClimMobi","D"
8587,"Rabat-65","BalloucheOuchaou.2012Neol","D"
8588,"Rabat-65","OuchaouHossini.2008OsCafTeG","Z"
8589,"Rabat-65","DaugasELIdrissi.2008Marru","D"
8590,"Rabat-65","DaugasEldrissi.2008DonDoc","D"
8591,"Rabat-65","DaugasRaynal.1999Synth","D"
8594,"Rabat-66","Jousse.2017AtlasMammal","Z"
8595,"Rabat-66","Linstadter.2016ClimMobi","D"
8596,"Rabat-66","OuchaouHossini.2008OsCafTeG","Z"
8597,"Rabat-66","DaugasELIdrissi.2008Marru","D"
8598,"Rabat-66","DaugasEldrissi.2008DonDoc","D"
8601,"Beta-409693","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8604,"Beta-424637","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8607,"Ly-3003","Banadora","D"
8608,"Ly-3003","Daugas.2006Genemar0607","D"
8611,"Ly-3004","Banadora","D"
8612,"Ly-3004","Daugas.2006Genemar0607","D"
8615,"OxA-11321","HogueBarton.2016Microl","D"
8616,"OxA-11321","LinstadterEiwanger.2012Human","D"
8617,"OxA-11321","BouzouggarBarton.2008Reeval","D"
8620,"OxA-11323","HogueBarton.2016Microl","D"
8621,"OxA-11323","LinstadterEiwanger.2012Human","D"
8622,"OxA-11323","BouzouggarBarton.2008Reeval","D"
8623,"OxA-11323","DaugasELIdrissi.2008Marru","D"
8624,"OxA-11323","BouzouggarBarton.2006PSMaroc","D"
8627,"OxA-11322","HogueBarton.2016Microl","D"
8628,"OxA-11322","LinstadterEiwanger.2012Human","D"
8629,"OxA-11322","BouzouggarBarton.2008Reeval","D"
8630,"OxA-11322","DaugasELIdrissi.2008Marru","D"
8631,"OxA-11322","BouzouggarBarton.2006PSMaroc","D"
8634,"Ly-3551","Banadora","D"
8637,"UQ-1556","CalPal","D"
8638,"UQ-1556","BalloucheOuchaou.2012Neol","D"
8639,"UQ-1556","Linstadter.2010RecRec","D"
8640,"UQ-1556","Linstadter.2008Transit","D"
8641,"UQ-1556","DaugasEldrissi.2008DonDoc","D"
8642,"UQ-1556","BartonBouzouggar.2008Hattab","D"
8643,"UQ-1556","DaugasELIdrissi.2008Marru","D"
8644,"UQ-1556","ZielhoferLinstadter.2006Short","D"
8645,"UQ-1556","vanWilligen.2006DieNeolNWMittel","D"
8646,"UQ-1556","BellverGarrdoBravoNieto.2003","D"
8647,"UQ-1556","DaugasRaynal.1999Synth","D"
8648,"UQ-1556","DaugasRaynal.1989NEoNAMaroc","D"
8651,"Beta-172811","DaugasEldrissi.2008DonDoc","D"
8652,"Beta-172811","DaugasELIdrissi.2008Marru","D"
8653,"Beta-172811","StambouliMalek.2004CadRad","D"
8656,"Beta-182784","Martinez-SanchezVera-Rodriguez.2018.TheBeg","D"
8659,"Auck. W-1518","CalPal","D"
8660,"Auck. W-1518","Linstadter.2016ClimMobi","D"
8661,"Auck. W-1518","BenMoussa.2008Ramma","D"
8662,"Auck. W-1518","ZielhoferLinstadter.2006Short","D"
8663,"Auck. W-1518","Guilaine.2004Campan","D"
8664,"Auck. W-1518","Daugas.2002NeolMaroc","D"
8665,"Auck. W-1518","LubellSheppard.1991Maghreb","D"
8666,"Auck. W-1518","PosnanskyMcIntosh.1976NewRadDa","D"
8667,"Auck. W-1518","Camps.1974TablChron2","D"
8668,"Auck. W-1518","CampsDelibrias.1973ChroCiv","D"
8669,"Auck. W-1518","CampsDelibrias.1968ChroAbs","D"
8670,"Auck. W-1518","Camps.1968TablChronPRec","D"
8671,"Auck. W-1518","deBayledesHermes.1965Dat","D"
8672,"Auck. W-1518","BailloudMiegdeBoozheim.1964ElKiffen","D"
8675,"Auck. W-1510","BenMoussa.2008Ramma","D"
8676,"Auck. W-1510","Daugas.2002NeolMaroc","D"
8677,"Auck. W-1510","LubellSheppard.1991Maghreb","D"
8678,"Auck. W-1510","PosnanskyMcIntosh.1976NewRadDa","D"
8679,"Auck. W-1510","Camps.1974TablChron2","D"
8680,"Auck. W-1510","CampsDelibrias.1973ChroCiv","D"
8681,"Auck. W-1510","CampsDelibrias.1968ChroAbs","D"
8682,"Auck. W-1510","Camps.1968TablChronPRec","D"
8683,"Auck. W-1510","deBayledesHermes.1965Dat","D"
8684,"Auck. W-1510","BailloudMiegdeBoozheim.1964ElKiffen","D"
8687,"Col-2373.1.1","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8688,"Col-2373.1.1","LinstadterKehl.2016Chrono","D"
8689,"Col-2373.1.1","LinstadterBroich.2016Defin","D"
8692,"Col-2376.1.1","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8693,"Col-2376.1.1","LinstadterKehl.2016Chrono","D"
8694,"Col-2376.1.1","LinstadterBroich.2016Defin","D"
8697,"Col-2372.1.1","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8698,"Col-2372.1.1","LinstadterKehl.2016Chrono","D"
8699,"Col-2372.1.1","LinstadterBroich.2016Defin","D"
8702,"Col-2374.1.1","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8703,"Col-2374.1.1","LinstadterKehl.2016Chrono","D"
8704,"Col-2374.1.1","LinstadterBroich.2016Defin","D"
8707,"Col-2371.1.1","Martinez-SanchezVera-Rodriguez.2018TheMid","D"
8708,"Col-2371.1.1","LinstadterKehl.2016Chrono","D"
8709,"Col-2371.1.1","LinstadterBroich.2016Defin","D"
8712,"Col-2377.1.1","LinstadterKehl.2016Chrono","D"
8713,"Col-2377.1.1","LinstadterBroich.2016Defin","D"
8716,"Beta-396666","LinstadterKehl.2016Chrono","D"
8717,"Beta-396666","LinstadterBroich.2016Defin","D"
8720,"Beta-396672","LinstadterKehl.2016Chrono","D"
8721,"Beta-396672","LinstadterBroich.2016Defin","D"
8724,"Col-2381.1.1","LinstadterKehl.2016Chrono","D"
8725,"Col-2381.1.1","LinstadterBroich.2016Defin","D"
8728,"Beta-396670","LinstadterKehl.2016Chrono","D"
8729,"Beta-396670","LinstadterBroich.2016Defin","D"
8732,"Beta-396665","LinstadterKehl.2016Chrono","D"
8733,"Beta-396665","LinstadterBroich.2016Defin","D"
8736,"Beta-396667","LinstadterKehl.2016Chrono","D"
8737,"Beta-396667","LinstadterBroich.2016Defin","D"
8740,"Col-2380.1.1","LinstadterKehl.2016Chrono","D"
8741,"Col-2380.1.1","LinstadterBroich.2016Defin","D"
8744,"Col-2378.1.1","LinstadterKehl.2016Chrono","D"
8745,"Col-2378.1.1","LinstadterBroich.2016Defin","D"
8748,"Beta-396671","LinstadterKehl.2016Chrono","D"
8749,"Beta-396671","LinstadterBroich.2016Defin","D"
8752,"Sa-13","CalPal","D"
8753,"Sa-13","HogueBarton.2016Microl","D"
8754,"Sa-13","LinstadterEiwanger.2012Human","D"
8755,"Sa-13","WenglerVernet.1994EvChr","D"
8756,"Sa-13","LubellSheppard.1991Maghreb","D"
8757,"Sa-13","DelibriasGuillier.1982GIFIX","D"
8758,"Sa-13","Close.1980CurResRecI","D"
8759,"Sa-13","DelibriasRoche.1976Epipal","D"
8760,"Sa-13","Roche.1976CadreChroEpiMa","D"
8761,"Sa-13","Camps.1974TablChron2","D"
8762,"Sa-13","CampsDelibrias.1973ChroCiv","D"
8763,"Sa-13","CampsDelibrias.1968ChroAbs","D"
8764,"Sa-13","Camps.1968TablChronPRec","D"
8765,"Sa-13","deBayledesHermes.1965Dat","D"
8766,"Sa-13","DelibriasGuillier.1964SacI","D"
8769,"Sa-15","CalPal","D"
8770,"Sa-15","HogueBarton.2016Microl","D"
8771,"Sa-15","LinstadterEiwanger.2012Human","D"
8772,"Sa-15","WenglerVernet.1994EvChr","D"
8773,"Sa-15","LubellSheppard.1991Maghreb","D"
8774,"Sa-15","DelibriasGuillier.1982GIFIX","D"
8775,"Sa-15","DelibriasRoche.1976Epipal","D"
8776,"Sa-15","Roche.1976CadreChroEpiMa","D"
8777,"Sa-15","Camps.1974TablChron2","D"
8778,"Sa-15","CampsDelibrias.1973ChroCiv","D"
8779,"Sa-15","CampsDelibrias.1968ChroAbs","D"
8780,"Sa-15","Camps.1968TablChronPRec","D"
8781,"Sa-15","deBayledesHermes.1965Dat","D"
8782,"Sa-15","DelibriasGuillier.1964SacI","D"
8785,"OxA-24111","HogueBarton.2016Microl","D"
8786,"OxA-24111","BartonBouzouggar.2013OrigIbero","D"
8789,"OxA-23404","HogueBarton.2016Microl","D"
8790,"OxA-23404","BartonBouzouggar.2013OrigIbero","D"
8793,"OxA-13480","HogueBarton.2016Microl","D"
8794,"OxA-13480","BronkRamseyHigham.2015AMS35","D"
8795,"OxA-13480","BartonBouzouggar.2013OrigIbero","D"
8796,"OxA-13480","LinstadterEiwanger.2012Human","D"
8797,"OxA-13480","BouzouggarBarton.2008Reeval","D"
8798,"OxA-13480","BartonBouzouggar.2007Abrupt","D"
8801,"OxA-13479","HogueBarton.2016Microl","D"
8802,"OxA-13479","BronkRamseyHigham.2015AMS35","D"
8803,"OxA-13479","BartonBouzouggar.2013OrigIbero","D"
8804,"OxA-13479","LinstadterEiwanger.2012Human","D"
8805,"OxA-13479","BouzouggarBarton.2008Reeval","D"
8806,"OxA-13479","BartonBouzouggar.2007Abrupt","D"
8809,"OxA-13516","HogueBarton.2016Microl","D"
8810,"OxA-13516","BronkRamseyHigham.2015AMS35","D"
8811,"OxA-13516","BartonBouzouggar.2013OrigIbero","D"
8812,"OxA-13516","LinstadterEiwanger.2012Human","D"
8813,"OxA-13516","BouzouggarBarton.2008Reeval","D"
8814,"OxA-13516","BartonBouzouggar.2007Abrupt","D"
8817,"OxA-24112","HogueBarton.2016Microl","D"
8818,"OxA-24112","BartonBouzouggar.2013OrigIbero","D"
8821,"OxA-13517","HogueBarton.2016Microl","D"
8822,"OxA-13517","BronkRamseyHigham.2015AMS35","D"
8823,"OxA-13517","BartonBouzouggar.2013OrigIbero","D"
8824,"OxA-13517","LinstadterEiwanger.2012Human","D"
8825,"OxA-13517","BouzouggarBarton.2008Reeval","D"
8826,"OxA-13517","BartonBouzouggar.2007Abrupt","D"
8829,"Rabat-57","BalloucheOuchaou.2012Neol","D"
8830,"Rabat-57","DaugasEldrissi.2008DonDoc","D"
8831,"Rabat-57","DaugasELIdrissi.2008Marru","D"
8832,"Rabat-57","Ouchaou.2000Mammiferes","Z"
8833,"Rabat-57","DaugasRaynal.1999Synth","D"
8834,"Rabat-57","WeisrockMiskovsky.1988stratoMak","D"
8837,"Col-1645","LinstadterBroich.2016Defin","D"
8838,"Col-1645","Linstädter personal communication 2017","B; C; Z"
8841,"Col-1647","LinstadterBroich.2016Defin","D"
8842,"Col-1647","Linstädter personal communication 2017","B; C; Z"
8845,"Gif-6187","CalPal","D"
8846,"Gif-6187","HogueBarton.2016Microl","D"
8847,"Gif-6187","LinstadterEiwanger.2012Human","D"
8848,"Gif-6187","WenglerVernet.1994EvChr","D"
8849,"Gif-6187","WenglerVernet.1992VegSed","D"
8852,"Gif-6497","CalPal","D"
8853,"Gif-6497","HogueBarton.2016Microl","D"
8854,"Gif-6497","LinstadterEiwanger.2012Human","D"
8855,"Gif-6497","WenglerVernet.1994EvChr","D"
8856,"Gif-6497","WenglerVernet.1992VegSed","D"
8859,"Gif-6828","CalPal","D"
8860,"Gif-6828","LinstadterEiwanger.2012Human","D"
8861,"Gif-6828","Linstadter.2008Transit","D"
8862,"Gif-6828","WenglerVernet.1994EvChr","D"
8863,"Gif-6828","WenglerVernet.1992VegSed","D"
8866,"Gif-6829","WenglerVernet.1994EvChr","D"
8869,"Gif-6498","WenglerVernet.1992VegSed","D"
8872,"Gif-6493","CalPal","D"
8873,"Gif-6493","Linstadter.2010RecRec","D"
8874,"Gif-6493","Linstadter.2008Transit","D"
8875,"Gif-6493","ZielhoferLinstadter.2006Short","D"
8876,"Gif-6493","WenglerVernet.1994EvChr","D"
8877,"Gif-6493","WenglerVernet.1992VegSed","D"
8878,"Gif-6493","Wengler.198586QuatMaroc","D"
8881,"Gif-6494","CalPal","D"
8882,"Gif-6494","Linstadter.2010RecRec","D"
8883,"Gif-6494","Linstadter.2008Transit","D"
8884,"Gif-6494","ZielhoferLinstadter.2006Short","D"
8885,"Gif-6494","WenglerVernet.1994EvChr","D"
8886,"Gif-6494","WenglerVernet.1992VegSed","D"
8887,"Gif-6494","Wengler.198586QuatMaroc","D"
8890,"Gif-6923","CalPal","D"
8891,"Gif-6923","Linstadter.2010RecRec","D"
8892,"Gif-6923","Linstadter.2008Transit","D"
8893,"Gif-6923","ZielhoferLinstadter.2006Short","D"
8894,"Gif-6923","WenglerVernet.1994EvChr","D"
8895,"Gif-6923","WenglerVernet.1992VegSed","D"
8896,"Gif-6923","Wengler.198586QuatMaroc","D"
8899,"Gif-7684","CalPal","D"
8900,"Gif-7684","Linstadter.2010RecRec","D"
8901,"Gif-7684","Linstadter.2008Transit","D"
8902,"Gif-7684","ZielhoferLinstadter.2006Short","D"
8903,"Gif-7684","WenglerVernet.1994EvChr","D"
8904,"Gif-7684","WenglerVernet.1992VegSed","D"
8905,"Gif-7684","Wengler.198586QuatMaroc","D"
8908,"Gif-6879","CalPal","D"
8909,"Gif-6879","Linstadter.2010RecRec","D"
8910,"Gif-6879","Linstadter.2008Transit","D"
8911,"Gif-6879","ZielhoferLinstadter.2006Short","D"
8912,"Gif-6879","WenglerVernet.1994EvChr","D"
8913,"Gif-6879","WenglerVernet.1992VegSed","D"
8914,"Gif-6879","Wengler.198586QuatMaroc","D"
8917,"Gif-7399","WenglerVernet.1994EvChr","D"
8918,"Gif-7399","WenglerVernet.1992VegSed","D"
8921,"GrN-2805","BenMoussa.2008Ramma","D"
8922,"GrN-2805","DaugasEldrissi.2008DonDoc","D"
8923,"GrN-2805","BellverGarrdoBravoNieto.2003","D"
8924,"GrN-2805","Ouchaou.2000Mammiferes","Z"
8925,"GrN-2805","LubellSheppard.1991Maghreb","D"
8926,"GrN-2805","PosnanskyMcIntosh.1976NewRadDa","D"
8927,"GrN-2805","Camps.1974TablChron2","D"
8928,"GrN-2805","CampsDelibrias.1973ChroCiv","D"
8929,"GrN-2805","CampsDelibrias.1968ChroAbs","D"
8930,"GrN-2805","Camps.1968TablChronPRec","D"
8931,"GrN-2805","VogelWaterbolk.1963GroIV","D"
8934,"Gif-6431","Ouchaou.2000Mammiferes","Z"
8935,"Gif-6431","Close.1988CurResRecIII","D"
8938,"MC-709","CalPal","D"
8939,"MC-709","BenMoussa.2008Ramma","D"
8940,"MC-709","ZielhoferLinstadter.2006Short","D"
8941,"MC-709","Daugas.2002NeolMaroc","D"
8942,"MC-709","LubellSheppard.1991Maghreb","D"
8943,"MC-709","Close.1980CurResRecI","D"
8944,"MC-709","Grebenart.1975MatEpiNeoLitMar","D"
8945,"MC-709","CampsDelibrias.1973ChroCiv","D"
8948,"MC-712","Daugas.2002NeolMaroc","D"
8951,"Gif-2910","ZielhoferLinstadter.2006Short","D"
8952,"Gif-2910","Daugas.2002NeolMaroc","D"
8953,"Gif-2910","LubellSheppard.1991Maghreb","D"
8954,"Gif-2910","PosnanskyMcIntosh.1976NewRadDa","D"
8955,"Gif-2910","DelibriasOrtlieb.197614CAtlaSah","D"
8956,"Gif-2910","CampsDelibrias.1973ChroCiv","D"
8959,"Gif-2909","CalPal","D"
8960,"Gif-2909","LubellSheppard.1991Maghreb","D"
8961,"Gif-2909","DelibriasGuillier.1982GIFIX","D"
8962,"Gif-2909","Close.1980CurResRecI","D"
8963,"Gif-2909","CampsDelibrias.1973ChroCiv","D"
8966,"Beta-411102","Bokbot.2019PersComm","D"
8967,"Beta-411102","Laviano.2018MAThesis","D"
